hour;dk1;dk2;ee;fi;lt;lv;no;se
12 - 13;0.2;0.295;0.199563307;0.199563307;0.199563307;0.199563307;0.199563307;0.10368992
13 - 14;0.2325;0.37;0.233598287;0.233598287;0.233598287;0.233598287;0.233598287;0.09829486
14 - 15;0.2975;0.395;0.259500343;0.259500343;0.259500343;0.259500343;0.259500343;0.08600103
15 - 16;0.365;0.395;0.275640543;0.275640543;0.275640543;0.275640543;0.275640543;0.06692163
16 - 17;0.3425;0.37;0.250883253;0.250883253;0.250883253;0.250883253;0.250883253;0.04014976
17 - 18;0.305;0.225;0.18281192;0.18281192;0.18281192;0.18281192;0.18281192;0.01843576
18 - 19;0.19;0.13;0.108645877;0.108645877;0.108645877;0.108645877;0.108645877;0.00593763
19 - 20;0.0925;0.065;0.05277615;0.05277615;0.05277615;0.05277615;0.05277615;0.00082845
20 - 21;0.025;0.015;0.013362213;0.013362213;0.013362213;0.013362213;0.013362213;0.00008664
21 - 22;0.0025;0;0.000868897;0.000868897;0.000868897;0.000868897;0.000868897;0.00010669
22 - 23;0;0;0.00002453;0.00002453;0.00002453;0.00002453;0.00002453;0.00007359
23 - 00;0;0;1.62633E-05;1.62633E-05;1.62633E-05;1.62633E-05;1.62633E-05;0.00004879
00 - 01;0;0;1.80967E-05;1.80967E-05;1.80967E-05;1.80967E-05;1.80967E-05;0.00005429
01 - 02;0;0;0.00001713;0.00001713;0.00001713;0.00001713;0.00001713;0.00005139
02 - 03;0;0;0.00001713;0.00001713;0.00001713;0.00001713;0.00001713;0.00005139
03 - 04;0;0;1.78667E-05;1.78667E-05;1.78667E-05;1.78667E-05;1.78667E-05;0.0000536
04 - 05;0;0;0.000143933;0.000143933;0.000143933;0.000143933;0.000143933;0.0004318
05 - 06;0;0;0.00144974;0.00144974;0.00144974;0.00144974;0.00144974;0.00434922
06 - 07;0.015;0.015;0.014851757;0.014851757;0.014851757;0.014851757;0.014851757;0.01455527
07 - 08;0.055;0.025;0.036114383;0.036114383;0.036114383;0.036114383;0.036114383;0.02834315
08 - 09;0.11;0.045;0.065778587;0.065778587;0.065778587;0.065778587;0.065778587;0.04233576
09 - 10;0.19;0.06;0.101360203;0.101360203;0.101360203;0.101360203;0.101360203;0.05408061
10 - 11;0.3;0.09;0.15097438;0.15097438;0.15097438;0.15097438;0.15097438;0.06292314
11 - 12;0.39;0.19;0.214838007;0.214838007;0.214838007;0.214838007;0.214838007;0.06451402
12 - 13;0.4875;0.34;0.297293113;0.297293113;0.297293113;0.297293113;0.297293113;0.06437934
13 - 14;0.5875;0.46;0.369006347;0.369006347;0.369006347;0.369006347;0.369006347;0.05951904
14 - 15;0.61;0.56;0.406984323;0.406984323;0.406984323;0.406984323;0.406984323;0.05095297
15 - 16;0.5675;0.545;0.38568607;0.38568607;0.38568607;0.38568607;0.38568607;0.04455821
16 - 17;0.475;0.43;0.311720043;0.311720043;0.311720043;0.311720043;0.311720043;0.03016013
17 - 18;0.345;0.3;0.22007991;0.22007991;0.22007991;0.22007991;0.22007991;0.01523973
18 - 19;0.235;0.155;0.131351117;0.131351117;0.131351117;0.131351117;0.131351117;0.00405335
19 - 20;0.1075;0.075;0.060977357;0.060977357;0.060977357;0.060977357;0.060977357;0.00043207
20 - 21;0.0275;0.02;0.015853633;0.015853633;0.015853633;0.015853633;0.015853633;0.0000609
21 - 22;0;0;2.64333E-05;2.64333E-05;2.64333E-05;2.64333E-05;2.64333E-05;0.0000793
22 - 23;0;0;1.57633E-05;1.57633E-05;1.57633E-05;1.57633E-05;1.57633E-05;0.00004729
23 - 00;0;0;1.67967E-05;1.67967E-05;1.67967E-05;1.67967E-05;1.67967E-05;0.00005039
00 - 01;0;0;1.30967E-05;1.30967E-05;1.30967E-05;1.30967E-05;1.30967E-05;0.00003929
01 - 02;0;0;2.44967E-05;2.44967E-05;2.44967E-05;2.44967E-05;2.44967E-05;0.00007349
02 - 03;0;0;1.50967E-05;1.50967E-05;1.50967E-05;1.50967E-05;1.50967E-05;0.00004529
03 - 04;0;0;2.15967E-05;2.15967E-05;2.15967E-05;2.15967E-05;2.15967E-05;0.00006479
04 - 05;0;0;0.00019093;0.00019093;0.00019093;0.00019093;0.00019093;0.00057279
05 - 06;0;0;0.001221643;0.001221643;0.001221643;0.001221643;0.001221643;0.00366493
06 - 07;0.025;0.015;0.016108527;0.016108527;0.016108527;0.016108527;0.016108527;0.00832558
07 - 08;0.1125;0.04;0.055628913;0.055628913;0.055628913;0.055628913;0.055628913;0.01438674
08 - 09;0.2175;0.065;0.10213643;0.10213643;0.10213643;0.10213643;0.10213643;0.02390929
09 - 10;0.3275;0.12;0.160349717;0.160349717;0.160349717;0.160349717;0.160349717;0.03354915
10 - 11;0.4325;0.26;0.24389143;0.24389143;0.24389143;0.24389143;0.24389143;0.03917429
11 - 12;0.46;0.305;0.268101907;0.268101907;0.268101907;0.268101907;0.268101907;0.03930572
12 - 13;0.495;0.415;0.3149804;0.3149804;0.3149804;0.3149804;0.3149804;0.0349412
13 - 14;0.445;0.49;0.323698837;0.323698837;0.323698837;0.323698837;0.323698837;0.03609651
14 - 15;0.4575;0.435;0.30918798;0.30918798;0.30918798;0.30918798;0.30918798;0.03506394
15 - 16;0.39;0.41;0.277489537;0.277489537;0.277489537;0.277489537;0.277489537;0.03246861
16 - 17;0.375;0.39;0.262245723;0.262245723;0.262245723;0.262245723;0.262245723;0.02173717
17 - 18;0.2925;0.325;0.20942249;0.20942249;0.20942249;0.20942249;0.20942249;0.01076747
18 - 19;0.1875;0.19;0.12687728;0.12687728;0.12687728;0.12687728;0.12687728;0.00313184
19 - 20;0.0975;0.07;0.05596789;0.05596789;0.05596789;0.05596789;0.05596789;0.00040367
20 - 21;0.0275;0.015;0.014192583;0.014192583;0.014192583;0.014192583;0.014192583;0.00007775
21 - 22;0;0;1.60967E-05;1.60967E-05;1.60967E-05;1.60967E-05;1.60967E-05;0.00004829
22 - 23;0;0;1.70967E-05;1.70967E-05;1.70967E-05;1.70967E-05;1.70967E-05;0.00005129
23 - 00;0;0;1.64633E-05;1.64633E-05;1.64633E-05;1.64633E-05;1.64633E-05;0.00004939
00 - 01;0;0;0.00001752;0.00001752;0.00001752;0.00001752;0.00001752;0.00005256
01 - 02;0;0;0.00001062;0.00001062;0.00001062;0.00001062;0.00001062;0.00003186
02 - 03;0;0;0.00001652;0.00001652;0.00001652;0.00001652;0.00001652;0.00004956
03 - 04;0;0;1.63233E-05;1.63233E-05;1.63233E-05;1.63233E-05;1.63233E-05;0.00004897
04 - 05;0;0;8.76667E-05;8.76667E-05;8.76667E-05;8.76667E-05;8.76667E-05;0.000263
05 - 06;0.0025;0;0.001587037;0.001587037;0.001587037;0.001587037;0.001587037;0.00226111
06 - 07;0.0325;0.03;0.023483167;0.023483167;0.023483167;0.023483167;0.023483167;0.0079495
07 - 08;0.1125;0.105;0.07874487;0.07874487;0.07874487;0.07874487;0.07874487;0.01873461
08 - 09;0.2575;0.24;0.177070793;0.177070793;0.177070793;0.177070793;0.177070793;0.03371238
09 - 10;0.395;0.36;0.26902318;0.26902318;0.26902318;0.26902318;0.26902318;0.05206954
10 - 11;0.4925;0.49;0.34972794;0.34972794;0.34972794;0.34972794;0.34972794;0.06668382
11 - 12;0.59;0.57;0.41217514;0.41217514;0.41217514;0.41217514;0.41217514;0.07652542
12 - 13;0.615;0.61;0.435868967;0.435868967;0.435868967;0.435868967;0.435868967;0.0826069
13 - 14;0.6125;0.62;0.437691033;0.437691033;0.437691033;0.437691033;0.437691033;0.0805731
14 - 15;0.565;0.59;0.40907641;0.40907641;0.40907641;0.40907641;0.40907641;0.07222923
15 - 16;0.4675;0.5;0.34190304;0.34190304;0.34190304;0.34190304;0.34190304;0.05820912
16 - 17;0.39;0.405;0.27665159;0.27665159;0.27665159;0.27665159;0.27665159;0.03495477
17 - 18;0.295;0.265;0.1919331;0.1919331;0.1919331;0.1919331;0.1919331;0.0157993
18 - 19;0.205;0.145;0.11807366;0.11807366;0.11807366;0.11807366;0.11807366;0.00422098
19 - 20;0.095;0.065;0.053430297;0.053430297;0.053430297;0.053430297;0.053430297;0.00029089
20 - 21;0.025;0.015;0.0133562;0.0133562;0.0133562;0.0133562;0.0133562;0.0000686
21 - 22;0;0;1.34567E-05;1.34567E-05;1.34567E-05;1.34567E-05;1.34567E-05;0.00004037
22 - 23;0;0;0.00002309;0.00002309;0.00002309;0.00002309;0.00002309;0.00006927
23 - 00;0;0;0.00001279;0.00001279;0.00001279;0.00001279;0.00001279;0.00003837
00 - 01;0;0;0.00002165;0.00002165;0.00002165;0.00002165;0.00002165;0.00006495
01 - 02;0;0;2.16833E-05;2.16833E-05;2.16833E-05;2.16833E-05;2.16833E-05;0.00006505
02 - 03;0;0;1.93167E-05;1.93167E-05;1.93167E-05;1.93167E-05;1.93167E-05;0.00005795
03 - 04;0;0;0.00001225;0.00001225;0.00001225;0.00001225;0.00001225;0.00003675
04 - 05;0;0;8.76567E-05;8.76567E-05;8.76567E-05;8.76567E-05;8.76567E-05;0.00026297
05 - 06;0;0.005;0.002472327;0.002472327;0.002472327;0.002472327;0.002472327;0.00241698
06 - 07;0.025;0.04;0.024937193;0.024937193;0.024937193;0.024937193;0.024937193;0.00981158
07 - 08;0.075;0.105;0.067614657;0.067614657;0.067614657;0.067614657;0.067614657;0.02284397
08 - 09;0.14;0.2;0.12788304;0.12788304;0.12788304;0.12788304;0.12788304;0.04364912
09 - 10;0.2;0.24;0.167600167;0.167600167;0.167600167;0.167600167;0.167600167;0.0628005
10 - 11;0.26;0.275;0.203849577;0.203849577;0.203849577;0.203849577;0.203849577;0.07654873
11 - 12;0.315;0.37;0.256127397;0.256127397;0.256127397;0.256127397;0.256127397;0.08338219
12 - 13;0.38;0.435;0.298779343;0.298779343;0.298779343;0.298779343;0.298779343;0.08133803
13 - 14;0.2925;0.325;0.23135552;0.23135552;0.23135552;0.23135552;0.23135552;0.07656656
14 - 15;0.265;0.255;0.196555283;0.196555283;0.196555283;0.196555283;0.196555283;0.06966585
15 - 16;0.2675;0.305;0.209542153;0.209542153;0.209542153;0.209542153;0.209542153;0.05612646
16 - 17;0.2575;0.21;0.167281733;0.167281733;0.167281733;0.167281733;0.167281733;0.0343452
17 - 18;0.195;0.13;0.11406613;0.11406613;0.11406613;0.11406613;0.11406613;0.01719839
18 - 19;0.125;0.08;0.07042374;0.07042374;0.07042374;0.07042374;0.07042374;0.00627122
19 - 20;0.0775;0.03;0.03615094;0.03615094;0.03615094;0.03615094;0.03615094;0.00095282
20 - 21;0.0225;0.005;0.009183033;0.009183033;0.009183033;0.009183033;0.009183033;0.0000491
21 - 22;0;0;1.58333E-05;1.58333E-05;1.58333E-05;1.58333E-05;1.58333E-05;0.0000475
22 - 23;0;0;1.65333E-05;1.65333E-05;1.65333E-05;1.65333E-05;1.65333E-05;0.0000496
23 - 00;0;0;7.16667E-06;7.16667E-06;7.16667E-06;7.16667E-06;7.16667E-06;0.0000215
00 - 01;0;0;9.86667E-06;9.86667E-06;9.86667E-06;9.86667E-06;9.86667E-06;0.0000296
01 - 02;0;0;0.00001124;0.00001124;0.00001124;0.00001124;0.00001124;0.00003372
02 - 03;0;0;1.12267E-05;1.12267E-05;1.12267E-05;1.12267E-05;1.12267E-05;0.00003368
03 - 04;0;0;1.31267E-05;1.31267E-05;1.31267E-05;1.31267E-05;1.31267E-05;0.00003938
04 - 05;0;0;0.000186067;0.000186067;0.000186067;0.000186067;0.000186067;0.0005582
05 - 06;0;0;0.00178615;0.00178615;0.00178615;0.00178615;0.00178615;0.00535845
06 - 07;0.025;0.025;0.020623233;0.020623233;0.020623233;0.020623233;0.020623233;0.0118697
07 - 08;0.1075;0.095;0.076598797;0.076598797;0.076598797;0.076598797;0.076598797;0.02729639
08 - 09;0.2525;0.205;0.1675438;0.1675438;0.1675438;0.1675438;0.1675438;0.0451314
09 - 10;0.4025;0.325;0.26388103;0.26388103;0.26388103;0.26388103;0.26388103;0.06414309
10 - 11;0.525;0.405;0.336099717;0.336099717;0.336099717;0.336099717;0.336099717;0.07829915
11 - 12;0.6125;0.49;0.395829577;0.395829577;0.395829577;0.395829577;0.395829577;0.08498873
12 - 13;0.6525;0.49;0.408570627;0.408570627;0.408570627;0.408570627;0.408570627;0.08321188
13 - 14;0.68;0.5;0.419890367;0.419890367;0.419890367;0.419890367;0.419890367;0.0796711
14 - 15;0.6675;0.47;0.40250292;0.40250292;0.40250292;0.40250292;0.40250292;0.07000876
15 - 16;0.6125;0.39;0.351439077;0.351439077;0.351439077;0.351439077;0.351439077;0.05181723
16 - 17;0.5275;0.34;0.300807437;0.300807437;0.300807437;0.300807437;0.300807437;0.03492231
17 - 18;0.415;0.305;0.246163043;0.246163043;0.246163043;0.246163043;0.246163043;0.01848913
18 - 19;0.25;0.18;0.145449013;0.145449013;0.145449013;0.145449013;0.145449013;0.00634704
19 - 20;0.11;0.065;0.058558167;0.058558167;0.058558167;0.058558167;0.058558167;0.0006745
20 - 21;0.025;0.01;0.011681567;0.011681567;0.011681567;0.011681567;0.011681567;0.0000447
21 - 22;0;0;1.11667E-05;1.11667E-05;1.11667E-05;1.11667E-05;1.11667E-05;0.0000335
22 - 23;0;0;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;0.0000305
23 - 00;0;0;1.58667E-05;1.58667E-05;1.58667E-05;1.58667E-05;1.58667E-05;0.0000476
00 - 01;0;0;9.16667E-06;9.16667E-06;9.16667E-06;9.16667E-06;9.16667E-06;0.0000275
01 - 02;0;0;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;0.0000305
02 - 03;0;0;1.28667E-05;1.28667E-05;1.28667E-05;1.28667E-05;1.28667E-05;0.0000386
03 - 04;0;0;2.02667E-05;2.02667E-05;2.02667E-05;2.02667E-05;2.02667E-05;0.0000608
04 - 05;0;0;0.00014169;0.00014169;0.00014169;0.00014169;0.00014169;0.00042507
05 - 06;0.0025;0;0.002801567;0.002801567;0.002801567;0.002801567;0.002801567;0.0059047
06 - 07;0.025;0.04;0.028082873;0.028082873;0.028082873;0.028082873;0.028082873;0.01924862
07 - 08;0.06;0.11;0.069990893;0.069990893;0.069990893;0.069990893;0.069990893;0.03997268
08 - 09;0.1;0.205;0.123231447;0.123231447;0.123231447;0.123231447;0.123231447;0.06469434
09 - 10;0.1075;0.32;0.16915825;0.16915825;0.16915825;0.16915825;0.16915825;0.07997475
10 - 11;0.105;0.375;0.19128498;0.19128498;0.19128498;0.19128498;0.19128498;0.09385494
11 - 12;0.115;0.26;0.15730787;0.15730787;0.15730787;0.15730787;0.15730787;0.09692361
12 - 13;0.125;0.125;0.112036997;0.112036997;0.112036997;0.112036997;0.112036997;0.08611099
13 - 14;0.145;0.115;0.109772347;0.109772347;0.109772347;0.109772347;0.109772347;0.06931704
14 - 15;0.2325;0.155;0.14657718;0.14657718;0.14657718;0.14657718;0.14657718;0.05223154
15 - 16;0.3675;0.165;0.188989367;0.188989367;0.188989367;0.188989367;0.188989367;0.0344681
16 - 17;0.425;0.215;0.220058903;0.220058903;0.220058903;0.220058903;0.220058903;0.02017671
17 - 18;0.35;0.27;0.21013066;0.21013066;0.21013066;0.21013066;0.21013066;0.01039198
18 - 19;0.2175;0.17;0.13018454;0.13018454;0.13018454;0.13018454;0.13018454;0.00305362
19 - 20;0.095;0.065;0.053427863;0.053427863;0.053427863;0.053427863;0.053427863;0.00028359
20 - 21;0.02;0.01;0.010022903;0.010022903;0.010022903;0.010022903;0.010022903;0.00006871
21 - 22;0;0;0.0000183;0.0000183;0.0000183;0.0000183;0.0000183;0.0000549
22 - 23;0;0;0.0000122;0.0000122;0.0000122;0.0000122;0.0000122;0.0000366
23 - 00;0;0;0.0000165;0.0000165;0.0000165;0.0000165;0.0000165;0.0000495
00 - 01;0;0;0.0000212;0.0000212;0.0000212;0.0000212;0.0000212;0.0000636
01 - 02;0;0;5.86667E-06;5.86667E-06;5.86667E-06;5.86667E-06;5.86667E-06;0.0000176
02 - 03;0;0;1.25333E-05;1.25333E-05;1.25333E-05;1.25333E-05;1.25333E-05;0.0000376
03 - 04;0;0;0.0000122;0.0000122;0.0000122;0.0000122;0.0000122;0.0000366
04 - 05;0;0;0.000128363;0.000128363;0.000128363;0.000128363;0.000128363;0.00038509
05 - 06;0;0;0.00206912;0.00206912;0.00206912;0.00206912;0.00206912;0.00620736
06 - 07;0.025;0.03;0.024576623;0.024576623;0.024576623;0.024576623;0.024576623;0.01872987
07 - 08;0.09;0.095;0.074032147;0.074032147;0.074032147;0.074032147;0.074032147;0.03709644
08 - 09;0.2;0.165;0.140994293;0.140994293;0.140994293;0.140994293;0.140994293;0.05798288
09 - 10;0.3075;0.25;0.211726083;0.211726083;0.211726083;0.211726083;0.211726083;0.07767825
10 - 11;0.4025;0.31;0.268214727;0.268214727;0.268214727;0.268214727;0.268214727;0.09214418
11 - 12;0.53;0.445;0.35799409;0.35799409;0.35799409;0.35799409;0.35799409;0.09898227
12 - 13;0.5175;0.46;0.357934853;0.357934853;0.357934853;0.357934853;0.357934853;0.09630456
13 - 14;0.4725;0.52;0.358892327;0.358892327;0.358892327;0.358892327;0.358892327;0.08417698
14 - 15;0.445;0.485;0.334064327;0.334064327;0.334064327;0.334064327;0.334064327;0.07219298
15 - 16;0.4675;0.475;0.3327617;0.3327617;0.3327617;0.3327617;0.3327617;0.0557851
16 - 17;0.36;0.385;0.260500027;0.260500027;0.260500027;0.260500027;0.260500027;0.03650008
17 - 18;0.23;0.265;0.171417317;0.171417317;0.171417317;0.171417317;0.171417317;0.01925195
18 - 19;0.1075;0.145;0.086222787;0.086222787;0.086222787;0.086222787;0.086222787;0.00616836
19 - 20;0.0375;0.055;0.030968993;0.030968993;0.030968993;0.030968993;0.030968993;0.00040698
20 - 21;0.005;0.01;0.005017673;0.005017673;0.005017673;0.005017673;0.005017673;0.00005302
21 - 22;0;0;1.28333E-05;1.28333E-05;1.28333E-05;1.28333E-05;1.28333E-05;0.0000385
22 - 23;0;0;1.28667E-05;1.28667E-05;1.28667E-05;1.28667E-05;1.28667E-05;0.0000386
23 - 00;0;0;1.21667E-05;1.21667E-05;1.21667E-05;1.21667E-05;1.21667E-05;0.0000365
00 - 01;0;0;1.08667E-05;1.08667E-05;1.08667E-05;1.08667E-05;1.08667E-05;0.0000326
01 - 02;0;0;0.0000115;0.0000115;0.0000115;0.0000115;0.0000115;0.0000345
02 - 03;0;0;0.0000122;0.0000122;0.0000122;0.0000122;0.0000122;0.0000366
03 - 04;0;0;1.45667E-05;1.45667E-05;1.45667E-05;1.45667E-05;1.45667E-05;0.0000437
04 - 05;0;0;8.76067E-05;8.76067E-05;8.76067E-05;8.76067E-05;8.76067E-05;0.00026282
05 - 06;0;0;0.000836877;0.000836877;0.000836877;0.000836877;0.000836877;0.00251063
06 - 07;0.025;0.02;0.017259717;0.017259717;0.017259717;0.017259717;0.017259717;0.00677915
07 - 08;0.0925;0.095;0.06743195;0.06743195;0.06743195;0.06743195;0.06743195;0.01479585
08 - 09;0.2275;0.22;0.15779318;0.15779318;0.15779318;0.15779318;0.15779318;0.02587954
09 - 10;0.355;0.355;0.251154443;0.251154443;0.251154443;0.251154443;0.251154443;0.04346333
10 - 11;0.4125;0.45;0.30792518;0.30792518;0.30792518;0.30792518;0.30792518;0.06127554
11 - 12;0.4475;0.505;0.341624413;0.341624413;0.341624413;0.341624413;0.341624413;0.07237324
12 - 13;0.5175;0.53;0.374839687;0.374839687;0.374839687;0.374839687;0.374839687;0.07701906
13 - 14;0.5475;0.48;0.36793341;0.36793341;0.36793341;0.36793341;0.36793341;0.07630023
14 - 15;0.61;0.445;0.376431577;0.376431577;0.376431577;0.376431577;0.376431577;0.07429473
15 - 16;0.5875;0.39;0.34540422;0.34540422;0.34540422;0.34540422;0.34540422;0.05871266
16 - 17;0.495;0.34;0.29087611;0.29087611;0.29087611;0.29087611;0.29087611;0.03762833
17 - 18;0.365;0.265;0.21637442;0.21637442;0.21637442;0.21637442;0.21637442;0.01912326
18 - 19;0.21;0.17;0.128584297;0.128584297;0.128584297;0.128584297;0.128584297;0.00575289
19 - 20;0.0825;0.07;0.050959813;0.050959813;0.050959813;0.050959813;0.050959813;0.00037944
20 - 21;0.02;0.01;0.010019873;0.010019873;0.010019873;0.010019873;0.010019873;0.00005962
21 - 22;0;0;0.0000125;0.0000125;0.0000125;0.0000125;0.0000125;0.0000375
22 - 23;0;0;1.15667E-05;1.15667E-05;1.15667E-05;1.15667E-05;1.15667E-05;0.0000347
23 - 00;0;0;8.16667E-06;8.16667E-06;8.16667E-06;8.16667E-06;8.16667E-06;0.0000245
00 - 01;0;0;1.18667E-05;1.18667E-05;1.18667E-05;1.18667E-05;1.18667E-05;0.0000356
01 - 02;0;0;8.83333E-06;8.83333E-06;8.83333E-06;8.83333E-06;8.83333E-06;0.0000265
02 - 03;0;0;0.0000165;0.0000165;0.0000165;0.0000165;0.0000165;0.0000495
03 - 04;0;0;0.0000122;0.0000122;0.0000122;0.0000122;0.0000122;0.0000366
04 - 05;0;0;7.73233E-05;7.73233E-05;7.73233E-05;7.73233E-05;7.73233E-05;0.00023197
05 - 06;0;0;0.001697587;0.001697587;0.001697587;0.001697587;0.001697587;0.00509276
06 - 07;0.015;0.02;0.017291963;0.017291963;0.017291963;0.017291963;0.017291963;0.01687589
07 - 08;0.065;0.09;0.063483137;0.063483137;0.063483137;0.063483137;0.063483137;0.03544941
08 - 09;0.1575;0.175;0.128790937;0.128790937;0.128790937;0.128790937;0.128790937;0.05387281
09 - 10;0.2975;0.21;0.190793913;0.190793913;0.190793913;0.190793913;0.190793913;0.06488174
10 - 11;0.3775;0.315;0.25368291;0.25368291;0.25368291;0.25368291;0.25368291;0.06854873
11 - 12;0.4575;0.4;0.309659147;0.309659147;0.309659147;0.309659147;0.309659147;0.07147744
12 - 13;0.505;0.485;0.353724253;0.353724253;0.353724253;0.353724253;0.353724253;0.07117276
13 - 14;0.49;0.525;0.361204847;0.361204847;0.361204847;0.361204847;0.361204847;0.06861454
14 - 15;0.46;0.54;0.351992513;0.351992513;0.351992513;0.351992513;0.351992513;0.05597754
15 - 16;0.355;0.53;0.309092333;0.309092333;0.309092333;0.309092333;0.309092333;0.042277
16 - 17;0.3275;0.38;0.24569351;0.24569351;0.24569351;0.24569351;0.24569351;0.02958053
17 - 18;0.29;0.295;0.200431593;0.200431593;0.200431593;0.200431593;0.200431593;0.01629478
18 - 19;0.1825;0.175;0.12094951;0.12094951;0.12094951;0.12094951;0.12094951;0.00534853
19 - 20;0.0825;0.06;0.047580457;0.047580457;0.047580457;0.047580457;0.047580457;0.00024137
20 - 21;0.0175;0.01;0.009188033;0.009188033;0.009188033;0.009188033;0.009188033;0.0000641
21 - 22;0;0;1.68667E-05;1.68667E-05;1.68667E-05;1.68667E-05;1.68667E-05;0.0000506
22 - 23;0;0;0.0000105;0.0000105;0.0000105;0.0000105;0.0000105;0.0000315
23 - 00;0;0;1.21667E-05;1.21667E-05;1.21667E-05;1.21667E-05;1.21667E-05;0.0000365
00 - 01;0;0;0.0000065;0.0000065;0.0000065;0.0000065;0.0000065;0.0000195
01 - 02;0;0;2.05667E-05;2.05667E-05;2.05667E-05;2.05667E-05;2.05667E-05;0.0000617
02 - 03;0;0;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;1.01667E-05;0.0000305
